bdc,cik,accession,form,period_end,file_date,identifier,entity,company,type,sector,desc,affil,fv,cost,par,shares,mark,spread,rate,base_rate,pik_rate,pik,maturity,acq,ccy,fv_raw
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Zarya Holdco, Inc. | One stop 1 | Non-Affiliated Issuer","Zarya Holdco, Inc.","Zarya Holdco, Inc.",First Lien,,,,1371000.0,1388000.0,1392000.0,,98.49,6.5,10.17,,,False,,,USD,1371000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Zarya Holdco, Inc. | One stop 2 | Non-Affiliated Issuer","Zarya Holdco, Inc.","Zarya Holdco, Inc.",First Lien,,,,7030000.0,7160000.0,7138000.0,,98.49,6.5,10.17,,,False,,,USD,7030000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Zarya Holdco, Inc. | One stop 3 | Non-Affiliated Issuer","Zarya Holdco, Inc.","Zarya Holdco, Inc.",First Lien,,,,12000.0,14000.0,14000.0,,85.71,6.5,10.16,,,False,,,USD,12000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Crunch Holdings, LLC | One stop 1 | Non-Affiliated Issuer","Crunch Holdings, LLC","Crunch Holdings, LLC",First Lien,,,,1756000.0,1752000.0,1756000.0,,100.0,4.5,8.17,,,False,,,USD,1756000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Crunch Holdings, LLC | One stop 2 | Non-Affiliated Issuer","Crunch Holdings, LLC","Crunch Holdings, LLC",First Lien,,,,0.0,-1000.0,0.0,,-0.0,,,,,False,,,USD,0.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Movement Holdings, LLC | One stop 1 | Non-Affiliated Issuer","Movement Holdings, LLC","Movement Holdings, LLC",First Lien,,,,828000.0,826000.0,828000.0,,100.0,5.5,9.24,,,False,,,USD,828000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Movement Holdings, LLC | One stop 2 | Non-Affiliated Issuer","Movement Holdings, LLC","Movement Holdings, LLC",First Lien,,,,0.0,0.0,0.0,,,,,,,False,,,USD,0.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Celerion Buyer, Inc. | One stop 1 | Non-Affiliated Issuer","Celerion Buyer, Inc.","Celerion Buyer, Inc.",First Lien,,,,0.0,-1000.0,0.0,,-0.0,,,,,False,,,USD,0.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Celerion Buyer, Inc. | One stop 2 | Non-Affiliated Issuer","Celerion Buyer, Inc.","Celerion Buyer, Inc.",First Lien,,,,30678000.0,30471000.0,30705000.0,,99.91,5.0,8.67,,,False,,,USD,30678000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Celerion Buyer, Inc. | One stop 3 | Non-Affiliated Issuer","Celerion Buyer, Inc.","Celerion Buyer, Inc.",First Lien,,,,498000.0,496000.0,499000.0,,99.8,5.0,8.7,,,False,,,USD,498000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Celerion Buyer, Inc. | One stop 4 | Non-Affiliated Issuer","Celerion Buyer, Inc.","Celerion Buyer, Inc.",First Lien,,,,21771000.0,21633000.0,21791000.0,,99.91,5.0,8.67,,,False,,,USD,21771000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Diamondback Acquisition, Inc. | One stop 1 | Non-Affiliated Issuer","Diamondback Acquisition, Inc.","Diamondback Acquisition, Inc.",First Lien,,,,1444000.0,1485000.0,1489000.0,,96.98,4.5,8.17,,,False,,,USD,1444000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Diamondback Acquisition, Inc. | One stop 2 | Non-Affiliated Issuer","Diamondback Acquisition, Inc.","Diamondback Acquisition, Inc.",First Lien,,,,-9000.0,-1000.0,0.0,,900.0,,,,,False,,,USD,-9000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Diamondback Acquisition, Inc. | One stop 3 | Non-Affiliated Issuer","Diamondback Acquisition, Inc.","Diamondback Acquisition, Inc.",First Lien,,,,39000.0,44000.0,45000.0,,86.67,4.5,8.17,,,False,,,USD,39000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,PAS Parent Inc. | One stop 1 | Non-Affiliated Issuer,PAS Parent Inc.,PAS Parent Inc.,First Lien,,,,0.0,-5000.0,0.0,,-0.0,,,,,False,,,USD,0.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,PAS Parent Inc. | One stop 2 | Non-Affiliated Issuer,PAS Parent Inc.,PAS Parent Inc.,First Lien,,,,58119000.0,57696000.0,57956000.0,,100.28,4.5,8.17,,,False,,,USD,58119000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,PAS Parent Inc. | One stop 3 | Non-Affiliated Issuer,PAS Parent Inc.,PAS Parent Inc.,First Lien,,,,13000.0,-2000.0,0.0,,-650.0,,,,,False,,,USD,13000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Unchained Labs, LLC | Senior secured 1 | Non-Affiliated Issuer","Unchained Labs, LLC","Unchained Labs, LLC",First Lien,,,,1359000.0,1368000.0,1379000.0,,98.55,5.5,9.22,,,False,,,USD,1359000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Unchained Labs, LLC | Senior secured 2 | Non-Affiliated Issuer","Unchained Labs, LLC","Unchained Labs, LLC",First Lien,,,,1147000.0,1153000.0,1164000.0,,98.54,5.5,9.22,,,False,,,USD,1147000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Unchained Labs, LLC | Senior secured 3 | Non-Affiliated Issuer","Unchained Labs, LLC","Unchained Labs, LLC",First Lien,,,,0.0,-1000.0,0.0,,-0.0,,,,,False,,,USD,0.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"AI Titan Parent, Inc. | One stop 1 | Non-Affiliated Issuer","AI Titan Parent, Inc.","AI Titan Parent, Inc.",First Lien,,,,10035000.0,10427000.0,10508000.0,,95.5,4.5,8.17,,,False,,,USD,10035000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"AI Titan Parent, Inc. | One stop 2 | Non-Affiliated Issuer","AI Titan Parent, Inc.","AI Titan Parent, Inc.",First Lien,,,,378000.0,465000.0,473000.0,,79.92,4.5,8.17,,,False,,,USD,378000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"AI Titan Parent, Inc. | One stop 3 | Non-Affiliated Issuer","AI Titan Parent, Inc.","AI Titan Parent, Inc.",First Lien,,,,-59000.0,-10000.0,0.0,,590.0,,,,,False,,,USD,-59000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Blackbird Purchaser, Inc. | One stop 1 | Non-Affiliated Issuer","Blackbird Purchaser, Inc.","Blackbird Purchaser, Inc.",First Lien,,,,4890000.0,4989000.0,4926000.0,,99.27,5.75,9.45,,,False,,,USD,4890000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Blackbird Purchaser, Inc. | One stop 2 | Non-Affiliated Issuer","Blackbird Purchaser, Inc.","Blackbird Purchaser, Inc.",First Lien,,,,-3000.0,0.0,0.0,,,,,,,False,,,USD,-3000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Blackbird Purchaser, Inc. | One stop 3 | Non-Affiliated Issuer","Blackbird Purchaser, Inc.","Blackbird Purchaser, Inc.",First Lien,,,,59000.0,59000.0,60000.0,,98.33,5.75,9.44,,,False,,,USD,59000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Chase Industries, Inc. | Senior secured 1 | Non-Affiliated Issuer","Chase Industries, Inc.","Chase Industries, Inc.",First Lien,,,,13487000.0,13489000.0,13623000.0,,99.0,7.0,9.35,,1.5,True,,,USD,13487000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Chase Industries, Inc. | Senior secured 2 | Non-Affiliated Issuer","Chase Industries, Inc.","Chase Industries, Inc.",First Lien,,,,1275000.0,1271000.0,1288000.0,,98.99,7.0,9.35,,1.5,True,,,USD,1275000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Chase Industries, Inc. | Senior secured 3 | Non-Affiliated Issuer","Chase Industries, Inc.","Chase Industries, Inc.",First Lien,,,,114000.0,112000.0,120000.0,,95.0,6.25,9.35,,0.75,True,,,USD,114000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Thermogenics, Inc. | One stop 1 | Non-Affiliated Issuer","Thermogenics, Inc.","Thermogenics, Inc.",First Lien,,,,179000.0,179000.0,179000.0,,100.0,4.25,7.95,,,False,,,USD,179000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Thermogenics, Inc. | One stop 2 | Non-Affiliated Issuer","Thermogenics, Inc.","Thermogenics, Inc.",First Lien,,,,138000.0,140000.0,138000.0,,100.0,4.25,6.56,,,False,,,USD,138000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Thermogenics, Inc. | One stop 3 | Non-Affiliated Issuer","Thermogenics, Inc.","Thermogenics, Inc.",First Lien,,,,105000.0,105000.0,105000.0,,100.0,4.25,7.95,,,False,,,USD,105000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Thermogenics, Inc. | One stop 4 | Non-Affiliated Issuer","Thermogenics, Inc.","Thermogenics, Inc.",First Lien,,,,73000.0,74000.0,73000.0,,100.0,4.25,6.56,,,False,,,USD,73000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Thermogenics, Inc. | One stop 5 | Non-Affiliated Issuer","Thermogenics, Inc.","Thermogenics, Inc.",First Lien,,,,14000.0,14000.0,14000.0,,100.0,4.25,6.56,,,False,,,USD,14000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Thermogenics, Inc. | One stop 6 | Non-Affiliated Issuer","Thermogenics, Inc.","Thermogenics, Inc.",First Lien,,,,-2000.0,-2000.0,0.0,,100.0,,,,,False,,,USD,-2000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Thermogenics, Inc. | One stop 7 | Non-Affiliated Issuer","Thermogenics, Inc.","Thermogenics, Inc.",First Lien,,,,-1000.0,-1000.0,0.0,,100.0,,,,,False,,,USD,-1000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Project Nike Purchaser, LLC | One stop 1 | Non-Affiliated Issuer","Project Nike Purchaser, LLC","Project Nike Purchaser, LLC",First Lien,,,,32349000.0,33466000.0,33349000.0,,97.0,5.25,8.95,,,False,,,USD,32349000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Project Nike Purchaser, LLC | One stop 2 | Non-Affiliated Issuer","Project Nike Purchaser, LLC","Project Nike Purchaser, LLC",First Lien,,,,716000.0,736000.0,739000.0,,96.89,5.25,8.95,,,False,,,USD,716000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Project Nike Purchaser, LLC | One stop 3 | Non-Affiliated Issuer","Project Nike Purchaser, LLC","Project Nike Purchaser, LLC",First Lien,,,,-16000.0,-1000.0,0.0,,1600.0,,,,,False,,,USD,-16000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Lotus Topco, Inc. | One stop 1 | Non-Affiliated Issuer","Lotus Topco, Inc.","Lotus Topco, Inc.",First Lien,,,,5086000.0,5059000.0,5086000.0,,100.0,4.75,8.45,,,False,,,USD,5086000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Lotus Topco, Inc. | One stop 2 | Non-Affiliated Issuer","Lotus Topco, Inc.","Lotus Topco, Inc.",First Lien,,,,0.0,-5000.0,0.0,,-0.0,,,,,False,,,USD,0.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Lotus Topco, Inc. | One stop 3 | Non-Affiliated Issuer","Lotus Topco, Inc.","Lotus Topco, Inc.",First Lien,,,,1928000.0,1914000.0,1928000.0,,100.0,4.75,8.45,,,False,,,USD,1928000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Lotus Topco, Inc. | One stop 4 | Non-Affiliated Issuer","Lotus Topco, Inc.","Lotus Topco, Inc.",First Lien,,,,1990000.0,1977000.0,1990000.0,,100.0,4.75,8.45,,,False,,,USD,1990000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Shout! Factory, LLC | One stop 1 | Non-Affiliated Issuer","Shout! Factory, LLC","Shout! Factory, LLC",First Lien,,,,1732000.0,1744000.0,1756000.0,,98.63,5.25,8.95,,,False,,,USD,1732000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Shout! Factory, LLC | One stop 2 | Non-Affiliated Issuer","Shout! Factory, LLC","Shout! Factory, LLC",First Lien,,,,76000.0,78000.0,79000.0,,96.2,5.25,8.92,,,False,,,USD,76000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Triple Lift, Inc. | One stop 1 | Non-Affiliated Issuer","Triple Lift, Inc.","Triple Lift, Inc.",First Lien,,,,6629000.0,7099000.0,7187000.0,,92.24,5.75,9.59,,,False,,,USD,6629000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Triple Lift, Inc. | One stop 2 | Non-Affiliated Issuer","Triple Lift, Inc.","Triple Lift, Inc.",First Lien,,,,1414000.0,1508000.0,1533000.0,,92.24,5.75,9.59,,,False,,,USD,1414000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Triple Lift, Inc. | One stop 3 | Non-Affiliated Issuer","Triple Lift, Inc.","Triple Lift, Inc.",First Lien,,,,-12000.0,-3000.0,0.0,,400.0,,,,,False,,,USD,-12000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Edition Holdings, Inc. | One stop 1 | Non-Affiliated Issuer","Edition Holdings, Inc.","Edition Holdings, Inc.",First Lien,,,,369000.0,372000.0,373000.0,,98.93,4.5,8.17,,,False,,,USD,369000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Edition Holdings, Inc. | One stop 2 | Non-Affiliated Issuer","Edition Holdings, Inc.","Edition Holdings, Inc.",First Lien,,,,-1000.0,0.0,0.0,,,,,,,False,,,USD,-1000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Edition Holdings, Inc. | One stop 3 | Non-Affiliated Issuer","Edition Holdings, Inc.","Edition Holdings, Inc.",First Lien,,,,-1000.0,0.0,0.0,,,,,,,False,,,USD,-1000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Messenger, LLC | One stop 1 | Non-Affiliated Issuer","Messenger, LLC","Messenger, LLC",First Lien,,,,13676000.0,13682000.0,13683000.0,,99.95,5.0,8.67,,,False,,,USD,13676000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Messenger, LLC | One stop 2 | Non-Affiliated Issuer","Messenger, LLC","Messenger, LLC",First Lien,,,,870000.0,832000.0,869000.0,,100.12,5.0,8.73,,,False,,,USD,870000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Messenger, LLC | One stop 3 | Non-Affiliated Issuer","Messenger, LLC","Messenger, LLC",First Lien,,,,494000.0,493000.0,495000.0,,99.8,5.0,8.67,,,False,,,USD,494000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Messenger, LLC | One stop 4 | Non-Affiliated Issuer","Messenger, LLC","Messenger, LLC",First Lien,,,,0.0,0.0,0.0,,,,,,,False,,,USD,0.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Messenger, LLC | One stop 7 | Non-Affiliated Issuer","Messenger, LLC","Messenger, LLC",First Lien,,,,0.0,0.0,0.0,,,,,,,False,,,USD,0.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Messenger, LLC | One stop 5 | Non-Affiliated Issuer","Messenger, LLC","Messenger, LLC",First Lien,,,,1433000.0,1447000.0,1434000.0,,99.93,5.0,8.67,,,False,,,USD,1433000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Messenger, LLC | One stop 6 | Non-Affiliated Issuer","Messenger, LLC","Messenger, LLC",First Lien,,,,718000.0,717000.0,718000.0,,100.0,5.0,8.67,,,False,,,USD,718000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"ACP Ulysses Buyer, Inc. | One stop 1 | Non-Affiliated Issuer","ACP Ulysses Buyer, Inc.","ACP Ulysses Buyer, Inc.",First Lien,,,,29858000.0,30037000.0,30144000.0,,99.05,4.75,8.45,,,False,,,USD,29858000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"ACP Ulysses Buyer, Inc. | One stop 2 | Non-Affiliated Issuer","ACP Ulysses Buyer, Inc.","ACP Ulysses Buyer, Inc.",First Lien,,,,1291000.0,1291000.0,1303000.0,,99.08,4.75,8.45,,,False,,,USD,1291000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"ACP Ulysses Buyer, Inc. | One stop 3 | Non-Affiliated Issuer","ACP Ulysses Buyer, Inc.","ACP Ulysses Buyer, Inc.",First Lien,,,,494000.0,480000.0,499000.0,,99.0,4.75,8.45,,,False,,,USD,494000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Amalthea Parent, Inc. | One stop 1 | Non-Affiliated Issuer","Amalthea Parent, Inc.","Amalthea Parent, Inc.",First Lien,,,,85422000.0,84594000.0,86287000.0,,99.0,5.0,8.93,,,False,,,USD,85422000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Amalthea Parent, Inc. | One stop 2 | Non-Affiliated Issuer","Amalthea Parent, Inc.","Amalthea Parent, Inc.",First Lien,,,,536000.0,519000.0,540000.0,,99.26,5.0,8.78,,,False,,,USD,536000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Apothecary Products, LLC | Senior secured 1 | Non-Affiliated Issuer","Apothecary Products, LLC","Apothecary Products, LLC",First Lien,,,,2178000.0,2177000.0,2178000.0,,100.0,5.0,8.63,,,False,,,USD,2178000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Apothecary Products, LLC | Senior secured 2 | Non-Affiliated Issuer","Apothecary Products, LLC","Apothecary Products, LLC",First Lien,,,,156000.0,156000.0,156000.0,,100.0,5.0,8.65,,,False,,,USD,156000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Caerus Midco 3 S.A.R.L. | One stop 1 | Non-Affiliated Issuer,Caerus Midco 3 S.A.R.L.,Caerus Midco 3 S.A.R.L.,First Lien,,,,28382000.0,28986000.0,28960000.0,,98.0,5.0,8.7,,,False,,,USD,28382000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Caerus Midco 3 S.A.R.L. | One stop 2 | Non-Affiliated Issuer,Caerus Midco 3 S.A.R.L.,Caerus Midco 3 S.A.R.L.,First Lien,,,,4706000.0,4804000.0,4802000.0,,98.0,5.0,8.7,,,False,,,USD,4706000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Caerus Midco 3 S.A.R.L. | One stop 3 | Non-Affiliated Issuer,Caerus Midco 3 S.A.R.L.,Caerus Midco 3 S.A.R.L.,First Lien,,,,4343000.0,4401000.0,4432000.0,,97.99,5.0,8.7,,,False,,,USD,4343000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Caerus Midco 3 S.A.R.L. | One stop 4 | Non-Affiliated Issuer,Caerus Midco 3 S.A.R.L.,Caerus Midco 3 S.A.R.L.,First Lien,,,,689000.0,700000.0,703000.0,,98.01,5.0,8.7,,,False,,,USD,689000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Caerus Midco 3 S.A.R.L. | One stop 5 | Non-Affiliated Issuer,Caerus Midco 3 S.A.R.L.,Caerus Midco 3 S.A.R.L.,First Lien,,,,434000.0,442000.0,444000.0,,97.75,5.0,8.67,,,False,,,USD,434000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Cobalt Buyer Sub, Inc. | One stop 1 | Non-Affiliated Issuer","Cobalt Buyer Sub, Inc.","Cobalt Buyer Sub, Inc.",First Lien,,,,13585000.0,14578000.0,14607000.0,,93.0,5.75,9.42,,,False,,,USD,13585000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Cobalt Buyer Sub, Inc. | One stop 2 | Non-Affiliated Issuer","Cobalt Buyer Sub, Inc.","Cobalt Buyer Sub, Inc.",First Lien,,,,4556000.0,4888000.0,4898000.0,,93.02,5.75,9.42,,,False,,,USD,4556000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Cobalt Buyer Sub, Inc. | One stop 3 | Non-Affiliated Issuer","Cobalt Buyer Sub, Inc.","Cobalt Buyer Sub, Inc.",First Lien,,,,3442000.0,3655000.0,3701000.0,,93.0,5.75,9.42,,,False,,,USD,3442000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Cobalt Buyer Sub, Inc. | One stop 4 | Non-Affiliated Issuer","Cobalt Buyer Sub, Inc.","Cobalt Buyer Sub, Inc.",First Lien,,,,1030000.0,1088000.0,1098000.0,,93.81,5.75,9.42,,,False,,,USD,1030000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Cobalt Buyer Sub, Inc. | One stop 5 | Non-Affiliated Issuer","Cobalt Buyer Sub, Inc.","Cobalt Buyer Sub, Inc.",First Lien,,,,5860000.0,6253000.0,6301000.0,,93.0,5.75,9.42,,,False,,,USD,5860000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Creek Parent, Inc. | One stop 1 | Non-Affiliated Issuer","Creek Parent, Inc.","Creek Parent, Inc.",First Lien,,,,55388000.0,55456000.0,56260000.0,,98.45,5.0,8.67,,,False,,,USD,55388000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Creek Parent, Inc. | One stop 2 | Non-Affiliated Issuer","Creek Parent, Inc.","Creek Parent, Inc.",First Lien,,,,-127000.0,-106000.0,0.0,,119.81,,,,,False,,,USD,-127000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Spark Bidco Limited | Senior secured 1 | Non-Affiliated Issuer,Spark Bidco Limited,Spark Bidco Limited,First Lien,,,,35504000.0,37991000.0,37825000.0,,93.86,4.88,7.48,,1.13,True,,,USD,35504000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Spark Bidco Limited | Senior secured 2 | Non-Affiliated Issuer,Spark Bidco Limited,Spark Bidco Limited,First Lien,,,,5292000.0,5137000.0,5495000.0,,96.31,6.0,9.73,,,False,,,USD,5292000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Spark Bidco Limited | Senior secured 3 | Non-Affiliated Issuer,Spark Bidco Limited,Spark Bidco Limited,First Lien,,,,4304000.0,4027000.0,4585000.0,,93.87,4.88,7.48,,1.13,True,,,USD,4304000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Spark Bidco Limited | Senior secured 4 | Non-Affiliated Issuer,Spark Bidco Limited,Spark Bidco Limited,First Lien,,,,3843000.0,3986000.0,3991000.0,,96.29,6.0,9.59,,,False,,,USD,3843000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Spark Bidco Limited | Senior secured 5 | Non-Affiliated Issuer,Spark Bidco Limited,Spark Bidco Limited,First Lien,,,,3766000.0,3689000.0,4012000.0,,93.87,4.88,7.48,,1.13,True,,,USD,3766000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Spark Bidco Limited | Senior secured 6 | Non-Affiliated Issuer,Spark Bidco Limited,Spark Bidco Limited,First Lien,,,,190000.0,199000.0,198000.0,,95.96,3.75,7.48,,,False,,,USD,190000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"ALKU Intermediate Holdings, LLC | One stop 1 | Non-Affiliated Issuer","ALKU Intermediate Holdings, LLC","ALKU Intermediate Holdings, LLC",First Lien,,,,6600000.0,6713000.0,6694000.0,,98.6,6.25,9.95,,,False,,,USD,6600000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"ALKU Intermediate Holdings, LLC | One stop 2 | Non-Affiliated Issuer","ALKU Intermediate Holdings, LLC","ALKU Intermediate Holdings, LLC",First Lien,,,,715000.0,734000.0,740000.0,,96.62,5.5,9.2,,,False,,,USD,715000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"bswift, LLC | One stop 1 | Non-Affiliated Issuer","bswift, LLC","bswift, LLC",First Lien,,,,7375000.0,7554000.0,7564000.0,,97.5,4.75,8.42,,,False,,,USD,7375000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"bswift, LLC | One stop 2 | Non-Affiliated Issuer","bswift, LLC","bswift, LLC",First Lien,,,,9653000.0,9863000.0,9900000.0,,97.51,4.75,8.4,,,False,,,USD,9653000.0
