bdc,cik,accession,form,period_end,file_date,identifier,entity,company,type,sector,desc,affil,fv,cost,par,shares,mark,spread,rate,base_rate,pik_rate,pik,maturity,acq,ccy,fv_raw,sector_soi,affiliation_soi,investment_type_soi,base_rate_soi,maturity_soi,acq_soi,business_description,rate_floor_soi,footnotes,pct_net_assets_soi,interest_rate_soi,spread_soi,pik_rate_soi,gics_sector,gics_industry_group,type_canonical,common_name,legal_name
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"FRG AcquireCo, LLC | Preferred Equity","FRG AcquireCo, LLC","FRG AcquireCo, LLC",Preferred Equity,,,,3500000.0,3500000.0,,3500.0,100.0,,,,,False,,,USD,,,Affiliated,Preferred Equity,,,2025-09-22,,,,,,,,Cash & Equivalents,Cash & Equivalents,Preferred Equity,,"FRG AcquireCo, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"GFG Group, LLC | Secured Debt","GFG Group, LLC","GFG Group, LLC",Secured Debt,,,,14053000.0,14053000.0,14053000.0,,100.0,,8.0,,,False,,,USD,,,Affiliated,Secured Debt,,2026-03-31,2021-03-31,,,,,8.0,,,Industrials,Trading Companies & Distributors,First Lien,,"GFG Group, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"GFG Group, LLC | Preferred Member Units","GFG Group, LLC","GFG Group, LLC",Preferred Equity,,,,10940000.0,4900000.0,,226.0,223.27,,,,,False,,,USD,,,Affiliated,Preferred Member Units,,,2021-03-31,,,,,,,,Industrials,Trading Companies & Distributors,Preferred Equity,,"GFG Group, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Gulf Manufacturing, LLC | Secured Debt 1","Gulf Manufacturing, LLC","Gulf Manufacturing, LLC",Secured Debt,,,,39338000.0,39338000.0,40200000.0,,97.86,8.13,11.82,,,False,,,USD,,,Affiliated,Secured Debt,,2029-03-15,2024-03-15,Manufacturer of Specialty Fabricated Industrial Piping Products,,,,11.82,,,Industrials,Capital Goods,First Lien,,"Gulf Manufacturing, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Gulf Manufacturing, LLC | Member Units","Gulf Manufacturing, LLC","Gulf Manufacturing, LLC",Equity,,,,6500000.0,2980000.0,,438.0,218.12,,,,,False,,,USD,,,Unaffiliated,Secured Debt,,2029-06-14,2024-06-14,Talent Advisory Services Provider,,,,9.6,,,Industrials,Commercial & Professional Services,Common Equity,,"Gulf Manufacturing, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Gulf Manufacturing, LLC | Common Stock","Gulf Manufacturing, LLC","Gulf Manufacturing, LLC",Common Equity,,,,1450000.0,888000.0,,888.0,163.29,,,,,False,,,USD,,Money market funds (included in cash and cash equivalents),Affiliated,Common Stock,,,2024-11-18,Manufacturer of Specialty Fabricated Industrial Piping Products,,,,,,,Cash & Equivalents,Cash & Equivalents,Common Equity,,"Gulf Manufacturing, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Gulf Manufacturing, LLC | Preferred Equity","Gulf Manufacturing, LLC","Gulf Manufacturing, LLC",Preferred Equity,,,,5190000.0,2077000.0,,208.0,249.88,,,,,False,,,USD,,Money market funds (included in cash and cash equivalents),Affiliated,Preferred Equity,,,2025-12-23,Manufacturer of Specialty Fabricated Industrial Piping Products,,,,,,,Cash & Equivalents,Cash & Equivalents,Preferred Equity,,"Gulf Manufacturing, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Hawk Ridge Systems, LLC | Secured Debt 1","Hawk Ridge Systems, LLC","Hawk Ridge Systems, LLC",Secured Debt,,,,0.0,-23000.0,0.0,,-0.0,6.0,,,,False,,,USD,,,,,,,,,,,,,,,Information Technology,Software & Services,First Lien,,"Hawk Ridge Systems, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Hawk Ridge Systems, LLC | Secured Debt 4","Hawk Ridge Systems, LLC","Hawk Ridge Systems, LLC",Secured Debt,,,,49871000.0,49600000.0,49871000.0,,100.0,,11.0,,,False,,,USD,,,Affiliated,Secured Debt,,2029-01-15,2016-12-02,,,,,11.0,,,Information Technology,Software & Services,First Lien,,"Hawk Ridge Systems, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Hawk Ridge Systems, LLC | Preferred Member Units 1","Hawk Ridge Systems, LLC","Hawk Ridge Systems, LLC",Preferred Equity,,,,27690000.0,3000000.0,,452.0,923.0,,,,,False,,,USD,,,Affiliated,Preferred Member Units,,,2016-12-02,,,,,,,,Information Technology,Software & Services,Preferred Equity,,"Hawk Ridge Systems, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Houston Plating and Coatings, LLC | Unsecured Convertible Debt","Houston Plating and Coatings, LLC","Houston Plating and Coatings, LLC",,,,,3000000.0,3000000.0,3000000.0,,100.0,,10.0,,,False,,,USD,,,Affiliated,Unsecured Convertible Debt,,2029-04-02,2017-05-01,,,,,10.0,,,Industrials,Capital Goods,Unsecured,,"Houston Plating and Coatings, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Houston Plating and Coatings, LLC | Member Units","Houston Plating and Coatings, LLC","Houston Plating and Coatings, LLC",Equity,,,,3510000.0,2352000.0,,322297.0,149.23,,,,,False,,,USD,,,Affiliated,Member Units,,,2003-01-08,,,,,,,,Industrials,Capital Goods,Common Equity,,"Houston Plating and Coatings, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Independent Pet Partners Intermediate Holdings, LLC | Common Equity","Independent Pet Partners Intermediate Holdings, LLC","Independent Pet Partners Intermediate Holdings, LLC",Common Equity,,,,19000000.0,18300000.0,,18006407.0,103.83,,,,,False,,,USD,,,Affiliated,Common Equity,,,2023-04-07,Omnichannel Retailer of Specialty Pet Products,,,,,,,Consumer Discretionary,Retailing,Common Equity,,"Independent Pet Partners Intermediate Holdings, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Infinity X1 Holdings, LLC | Secured Debt 1","Infinity X1 Holdings, LLC","Infinity X1 Holdings, LLC",Secured Debt,,,,0.0,0.0,0.0,,,,,,,False,,,USD,,,,,,,,,,,,,,,Consumer Discretionary,Consumer Durables & Apparel,First Lien,,"Infinity X1 Holdings, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Infinity X1 Holdings, LLC | Secured Debt 2","Infinity X1 Holdings, LLC","Infinity X1 Holdings, LLC",Secured Debt,,,,15074000.0,15065000.0,15074000.0,,100.0,,12.0,,,False,,,USD,,,Affiliated,Secured Debt,,2028-03-31,2023-03-31,,,,,12.0,,,Consumer Discretionary,Consumer Durables & Apparel,First Lien,,"Infinity X1 Holdings, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Infinity X1 Holdings, LLC | Preferred Equity","Infinity X1 Holdings, LLC","Infinity X1 Holdings, LLC",Preferred Equity,,,,8340000.0,4368000.0,,87360.0,190.93,,,,,False,,,USD,,,Affiliated,Preferred Equity,,,2023-03-31,,,,,,,,Consumer Discretionary,Consumer Durables & Apparel,Preferred Equity,,"Infinity X1 Holdings, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Integral Energy Services | Secured Debt,Integral Energy Services,Integral Energy Services,Secured Debt,,,,11786000.0,12252000.0,12273000.0,,96.03,7.5,11.42,,,False,,,USD,,,Affiliated,Secured Debt,,2026-08-20,2021-08-20,Nuclear Power Staffing Services,,,,11.42,,,Utilities,Utilities,First Lien,,Integral Energy Services
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Integral Energy Services | Preferred Equity 1,Integral Energy Services,Integral Energy Services,Preferred Equity,,,,831000.0,616000.0,,6266.0,134.9,,10.0,,10.0,True,,,USD,,,Affiliated,Preferred Equity,,,2023-12-07,Nuclear Power Staffing Services,,,,10.0,,10.0,Utilities,Utilities,Preferred Equity,,Integral Energy Services
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Integral Energy Services | Common Stock,Integral Energy Services,Integral Energy Services,Common Equity,,,,280000.0,1356000.0,,9968.0,20.65,,,,,False,,,USD,,,Affiliated,Common Stock,,,2021-08-20,Nuclear Power Staffing Services,,,,,,,Utilities,Utilities,Common Equity,,Integral Energy Services
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Iron-Main Investments, LLC | Secured Debt 1","Iron-Main Investments, LLC","Iron-Main Investments, LLC",Secured Debt,,,,42835000.0,42835000.0,43017000.0,,99.58,,13.0,,,False,,,USD,,Money market funds (included in cash and cash equivalents),Affiliated,Secured Debt,,2028-01-31,2021-08-02,,,,,13.0,,,Cash & Equivalents,Cash & Equivalents,First Lien,,"Iron-Main Investments, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Iron-Main Investments, LLC | Preferred Equity 1","Iron-Main Investments, LLC","Iron-Main Investments, LLC",Preferred Equity,,,,1255000.0,866000.0,,866.0,144.92,,25.0,,25.0,True,,,USD,,,Unaffiliated,Common Equity,,,2023-06-08,Technology Hardware & Equipment,,,,,,,Information Technology,Technology Hardware & Equipment,Preferred Equity,,"Iron-Main Investments, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Iron-Main Investments, LLC | Common Stock","Iron-Main Investments, LLC","Iron-Main Investments, LLC",Common Equity,,,,2850000.0,2756000.0,,203016.0,103.41,,,,,False,,,USD,,Money market funds (included in cash and cash equivalents),Affiliated Controlled,Secured Debt,,2023-08-31,2018-08-31,,,,,12.0,,12.0,Cash & Equivalents,Cash & Equivalents,Common Equity,,"Iron-Main Investments, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"ITA Holdings Group, LLC | Secured Debt 1","ITA Holdings Group, LLC","ITA Holdings Group, LLC",Secured Debt,,,,20490000.0,19802000.0,20490000.0,,100.0,7.0,10.84,,,False,,,USD,,,Affiliated,Secured Debt,,2027-06-21,2023-06-21,,,,,10.84,,,Health Care,Health Care Equipment & Services,First Lien,,"ITA Holdings Group, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"ITA Holdings Group, LLC | Secured Debt 3","ITA Holdings Group, LLC","ITA Holdings Group, LLC",Secured Debt,,,,0.0,0.0,0.0,,,7.0,,,,False,,,USD,,,,,,,,,,,,,,,Health Care,Health Care Equipment & Services,First Lien,,"ITA Holdings Group, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"ITA Holdings Group, LLC | Warrants","ITA Holdings Group, LLC","ITA Holdings Group, LLC",Warrant,,,,15230000.0,2091000.0,,193307.0,728.36,,,,,False,,,USD,,,Affiliated,Warrants,,2033-06-21,2023-06-21,,,,,,,,Health Care,Health Care Equipment & Services,Warrant,,"ITA Holdings Group, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Kennedy Fab HoldCo, LLC | Secured Debt 1","Kennedy Fab HoldCo, LLC","Kennedy Fab HoldCo, LLC",Secured Debt,,,,-5000.0,-5000.0,0.0,,100.0,,,,,False,,,USD,,,Affiliated,Secured Debt,,2031-03-04,2026-03-04,,,,,,,,Industrials,Capital Goods,First Lien,,"Kennedy Fab HoldCo, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Kennedy Fab HoldCo, LLC | Secured Debt 2","Kennedy Fab HoldCo, LLC","Kennedy Fab HoldCo, LLC",Secured Debt,,,,29705000.0,29705000.0,30000000.0,,99.02,,13.0,,,False,,,USD,,,Affiliated,Secured Debt,,2031-03-04,2026-03-04,,,,,13.0,,,Industrials,Capital Goods,First Lien,,"Kennedy Fab HoldCo, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Kennedy Fab HoldCo, LLC | Secured Debt 3","Kennedy Fab HoldCo, LLC","Kennedy Fab HoldCo, LLC",Secured Debt,,,,19961000.0,19961000.0,20000000.0,,99.8,,9.0,,,False,,,USD,,,Affiliated,Secured Debt,,2031-03-04,2026-03-04,,,,,9.0,,,Industrials,Capital Goods,First Lien,,"Kennedy Fab HoldCo, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Kennedy Fab HoldCo, LLC | Preferred Equity","Kennedy Fab HoldCo, LLC","Kennedy Fab HoldCo, LLC",Preferred Equity,,,,11490000.0,11490000.0,,11490.0,100.0,,,,,False,,,USD,,,Affiliated,Preferred Equity,,,2026-03-04,,,,,,,,Industrials,Capital Goods,Preferred Equity,,"Kennedy Fab HoldCo, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"KMS, LLC | Secured Debt 1","KMS, LLC","KMS, LLC",Secured Debt,,,,1303000.0,1267000.0,1303000.0,,100.0,5.5,9.2,,,False,,,USD,,,Affiliated,Secured Debt,,2028-10-01,2025-12-29,Wholesaler of Closeout and Value-Priced Products,,,,9.2,,,Consumer Discretionary,Retailing,First Lien,,"KMS, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"KMS, LLC | Secured Debt 2","KMS, LLC","KMS, LLC",Secured Debt,,,,2180000.0,2158000.0,2180000.0,,100.0,,12.5,,,False,,,USD,,,Affiliated,Secured Debt,,2028-10-01,2025-02-10,Wholesaler of Closeout and Value-Priced Products,,,,12.5,,,Consumer Discretionary,Retailing,First Lien,,"KMS, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"KMS, LLC | Preferred Equity","KMS, LLC","KMS, LLC",Preferred Equity,,,,6270000.0,4890000.0,,9213.0,128.22,,,,,False,,,USD,,,Affiliated,Preferred Equity,,,2025-02-10,Wholesaler of Closeout and Value-Priced Products,,,,,,,Consumer Discretionary,Retailing,Preferred Equity,,"KMS, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Mills Fleet Farm Group, LLC | Secured Debt 1","Mills Fleet Farm Group, LLC","Mills Fleet Farm Group, LLC",Secured Debt,,,,2867000.0,2974000.0,2974000.0,,96.4,5.5,9.81,,9.81,True,,,USD,,,Affiliated,Secured Debt,,2031-01-28,2024-12-19,"Omnichannel Retailer of Work, Farm and Lifestyle Merchandise",,,,9.81,,9.81,Consumer Discretionary,Retailing,First Lien,,"Mills Fleet Farm Group, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Mills Fleet Farm Group, LLC | Secured Debt 2","Mills Fleet Farm Group, LLC","Mills Fleet Farm Group, LLC",Secured Debt,,,,1706000.0,1769000.0,1769000.0,,96.44,5.5,9.17,,9.17,True,,,USD,,,Affiliated,Secured Debt,,2031-01-28,2025-04-11,"Omnichannel Retailer of Work, Farm and Lifestyle Merchandise",,,,9.17,,9.17,Consumer Discretionary,Retailing,First Lien,,"Mills Fleet Farm Group, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Mills Fleet Farm Group, LLC | Preferred Equity","Mills Fleet Farm Group, LLC","Mills Fleet Farm Group, LLC",Preferred Equity,,,,11730000.0,15224000.0,,66306.0,77.05,,,,,False,,,USD,,,Affiliated,Preferred Equity,,,2024-12-19,"Omnichannel Retailer of Work, Farm and Lifestyle Merchandise",,,,,,,Consumer Discretionary,Retailing,Preferred Equity,,"Mills Fleet Farm Group, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"MoneyThumb Acquisition, LLC | Secured Debt","MoneyThumb Acquisition, LLC","MoneyThumb Acquisition, LLC",Secured Debt,,,,7163000.0,7163000.0,7564000.0,,94.7,,14.0,,,False,,,USD,,,Affiliated,Secured Debt,,2029-08-19,2024-08-19,,,,,14.0,,,Information Technology,Software & Services,First Lien,,"MoneyThumb Acquisition, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"MoneyThumb Acquisition, LLC | Preferred Member Units","MoneyThumb Acquisition, LLC","MoneyThumb Acquisition, LLC",Preferred Equity,,,,2300000.0,1982000.0,,163282.0,116.04,,12.0,,12.0,True,,,USD,,,Affiliated,Preferred Member Units,,,2024-08-19,Business Description,,,,12.0,,12.0,Information Technology,Software & Services,Preferred Equity,,"MoneyThumb Acquisition, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"MoneyThumb Acquisition, LLC | Warrants","MoneyThumb Acquisition, LLC","MoneyThumb Acquisition, LLC",Warrant,,,,870000.0,594000.0,,59368.0,146.46,,,,,False,,,USD,,,Affiliated,Warrants,,2029-08-19,2024-08-19,Business Description,,,,,,,Information Technology,Software & Services,Warrant,,"MoneyThumb Acquisition, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Nearshore AcquireCo, LLC | Secured Debt 1","Nearshore AcquireCo, LLC","Nearshore AcquireCo, LLC",Secured Debt,,,,-81000.0,-81000.0,0.0,,100.0,,,,,False,,,USD,,Money market funds (included in cash and cash equivalents),Affiliated,Secured Debt,,2030-11-12,2025-11-12,,,,,,,,Cash & Equivalents,Cash & Equivalents,First Lien,,"Nearshore AcquireCo, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Nearshore AcquireCo, LLC | Secured Debt 3","Nearshore AcquireCo, LLC","Nearshore AcquireCo, LLC",Secured Debt,,,,21699000.0,21699000.0,21900000.0,,99.08,,13.0,,,False,,,USD,,Money market funds (included in cash and cash equivalents),Affiliated,Secured Debt,,2030-11-12,2025-11-12,,,,,13.0,,,Cash & Equivalents,Cash & Equivalents,First Lien,,"Nearshore AcquireCo, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Nearshore AcquireCo, LLC | Preferred Equity","Nearshore AcquireCo, LLC","Nearshore AcquireCo, LLC",Preferred Equity,,,,5260000.0,5260000.0,,10520000.0,100.0,,,,,False,,,USD,,,Affiliated,Preferred Equity,,,2025-11-12,,,,,,,,Cash & Equivalents,Cash & Equivalents,Preferred Equity,,"Nearshore AcquireCo, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"OnAsset Intelligence, Inc. | Secured Debt 1","OnAsset Intelligence, Inc.","OnAsset Intelligence, Inc.",Secured Debt,,,,1240000.0,8478000.0,8478000.0,,14.63,,12.0,,12.0,True,,,USD,,Money market funds (included in cash and cash equivalents),Affiliated,Secured Debt,,2026-03-31,2011-04-18,,,,,12.0,,12.0,Cash & Equivalents,Cash & Equivalents,First Lien,,"OnAsset Intelligence, Inc."
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"OnAsset Intelligence, Inc. | Unsecured Debt","OnAsset Intelligence, Inc.","OnAsset Intelligence, Inc.",,,,,0.0,305000.0,305000.0,,0.0,,10.0,,10.0,True,,,USD,,,,,,,,,,,,,,,Cash & Equivalents,Cash & Equivalents,Other,,"OnAsset Intelligence, Inc."
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"OnAsset Intelligence, Inc. | Preferred Stock","OnAsset Intelligence, Inc.","OnAsset Intelligence, Inc.",Preferred Equity,,,,0.0,1981000.0,,912.0,0.0,,7.0,,7.0,True,,,USD,,,,,,,,,,,,,,,Cash & Equivalents,Cash & Equivalents,Preferred Equity,,"OnAsset Intelligence, Inc."
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"OnAsset Intelligence, Inc. | Common Stock","OnAsset Intelligence, Inc.","OnAsset Intelligence, Inc.",Common Equity,,,,0.0,830000.0,,635.0,0.0,,,,,False,,,USD,,,,,,,,,,,,,,,Cash & Equivalents,Cash & Equivalents,Common Equity,,"OnAsset Intelligence, Inc."
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"OnAsset Intelligence, Inc. | Warrants","OnAsset Intelligence, Inc.","OnAsset Intelligence, Inc.",Warrant,,,,0.0,1089000.0,,4699.0,0.0,,,,,False,,,USD,,,,,,,,,,,,,,,Cash & Equivalents,Cash & Equivalents,Warrant,,"OnAsset Intelligence, Inc."
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Oneliance, LLC | Preferred Stock","Oneliance, LLC","Oneliance, LLC",Preferred Equity,,,,3270000.0,1128000.0,,1128.0,289.89,,,,,False,,,USD,,,Affiliated,Preferred Stock,,,2021-08-06,,,,,,,,Industrials,Commercial & Professional Services,Preferred Equity,,"Oneliance, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,RA Outdoors LLC | Secured Debt 1,RA Outdoors LLC,RA Outdoors LLC,Secured Debt,,,,13970000.0,16851000.0,16858000.0,,82.87,6.75,10.56,,10.56,True,,,USD,,,Affiliated,Secured Debt,,2027-06-30,2021-04-08,Software Solutions Provider for Outdoor Activity Management,,,,10.56,,10.56,Information Technology,Software & Services,First Lien,,RA Outdoors LLC
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,RA Outdoors LLC | Secured Debt 2,RA Outdoors LLC,RA Outdoors LLC,Secured Debt,,,,760000.0,917000.0,917000.0,,82.88,6.75,10.59,,10.59,True,,,USD,,,Affiliated,Secured Debt,,2027-06-30,2025-02-05,Software Solutions Provider for Outdoor Activity Management,,,,10.59,,10.59,Information Technology,Software & Services,First Lien,,RA Outdoors LLC
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,RA Outdoors LLC | Common Equity,RA Outdoors LLC,RA Outdoors LLC,Common Equity,,,,0.0,0.0,,110.0,,,,,,False,,,USD,,,,,,,,,,,,,,,Information Technology,Software & Services,Common Equity,,RA Outdoors LLC
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Revenue Recovery Holdings, LLC | Secured Debt 1","Revenue Recovery Holdings, LLC","Revenue Recovery Holdings, LLC",Secured Debt,,,,-17000.0,-17000.0,0.0,,100.0,,,,,False,,,USD,,Money market funds (included in cash and cash equivalents),Affiliated,Secured Debt,,2030-07-25,2025-07-25,,,,,,,,Cash & Equivalents,Cash & Equivalents,First Lien,,"Revenue Recovery Holdings, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Revenue Recovery Holdings, LLC | Secured Debt 2","Revenue Recovery Holdings, LLC","Revenue Recovery Holdings, LLC",Secured Debt,,,,6643000.0,6643000.0,6700000.0,,99.15,,13.0,,,False,,,USD,,Money market funds (included in cash and cash equivalents),Affiliated,Secured Debt,,2030-07-25,2025-07-25,,,,,13.0,,,Cash & Equivalents,Cash & Equivalents,First Lien,,"Revenue Recovery Holdings, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Revenue Recovery Holdings, LLC | Preferred Equity","Revenue Recovery Holdings, LLC","Revenue Recovery Holdings, LLC",Preferred Equity,,,,1960000.0,1049000.0,,104904.0,186.84,,,,,False,,,USD,,,Affiliated,Preferred Equity,,,2025-07-25,,,,,,,,Cash & Equivalents,Cash & Equivalents,Preferred Equity,,"Revenue Recovery Holdings, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"RFG AcquireCo, LLC | Secured Debt 1","RFG AcquireCo, LLC","RFG AcquireCo, LLC",Secured Debt,,,,-6000.0,-6000.0,0.0,,100.0,,,,,False,,,USD,,Money market funds (included in cash and cash equivalents),Affiliated,Secured Debt,,2027-06-02,2025-06-02,,,,,,,,Cash & Equivalents,Cash & Equivalents,First Lien,[Revolution],"RFG AcquireCo, LLC"
